,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
155,2548,"RT USER: gue bikin video, isinya photo dan video ucapan selamat ultah untuk dia.\n\nYAK!! BOLEH MEMAKI SAYA SEKARANG YAA WAKTUNYA..\n\nok,\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0
156,9833,"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018; .; .; ...",0,0,0,0,0,0,0,0,0
157,7722,"Di like dulu, ngentod nya belakangan \xf0\x9f\x91\x8c\xf0\x9f\x8f\xb",0,1,0,0,0,0,0,0,0
158,5606,USER USER USER ga sipit sich g kaya lilyana yg wah ampe gempar seantero.',0,0,0,0,0,0,0,0,0
159,12575,"Yg kaya Indonesia bukan orang Indonesia, tapi cina, kan aneh. Ayo Pribumi, usir mereka dari Negeri kita ini.",1,0,0,1,0,1,0,0,0
160,7353,"Hahahhahahahahahahahahahaha habislah aku, kena kidnap dengan laptop ku sekali. Kejam kamu! Belanja aku coffee bean! Baru ku maafkan! \xf0\x9f\x98\x82 hazelnut coffee with whip cream! Nama ku kalau salah eja mesti lanja aku double \xf0\x9f\x98\x9c'",0,0,0,0,0,0,0,0,0
161,3811,"USER lagi nyari tuyul unn, unnie lagi apa?'",0,0,0,0,0,0,0,0,0
162,2010,USER USER USER USER USER USER USER USER USER USER USER #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #HancurkanPKS #Hanc,1,0,0,1,0,0,0,0,1
163,2339,USER Rezim penguasa yg jd korban pers rezim SBY,1,0,1,0,0,0,0,0,1
164,5918,"kebohongan itu seperti bangkai, yg lama kelamaan pasti akan tercium juga bau busuknya - USER .'",0,0,0,0,0,0,0,0,0
165,6372,USER anak kecil buta huruf\n\nhuft',0,0,0,0,0,0,0,0,0
166,4623,"Prabowo : elite politik kita goblog, bermental maling.\nFadli : Pemimpin planga-plongo\n\nAnak buah dan junjungannya sama saja. Klu ngomong selalu abu2.\nTak mau tunjuk siapa elite itu.\nSemua orang juga bisa ngomong dengan tdk ada arah dan tujuan.'",1,1,0,1,0,0,0,0,1
167,8198,"Allah SWT halalkan harta rampasan malah janjikan banyak rampasan, Muslim harus Buang Islam sebelum teriak no korupsi",1,1,0,1,1,0,0,0,0
168,6042,USER USER Because agama kami dan iman kami tidak perlu dibela dan tdk ada penistaan agama.dosa dan tdk adl milik si maha pencipta dunia.mengampuni dengan kasih adl yg terbaik.,0,0,0,0,0,0,0,0,0
169,11486,USER wkwkwk anjing emang jancuk',0,1,0,0,0,0,0,0,0
170,9696,"RT USER: mana ada setan siang-siang, yang ada malah temen kyk setan. diajak keluar makan malah aq nitip aj'",0,1,0,0,0,0,0,0,0
171,10383,USER USER USER USER USER Enak lho dapet beasiswa aseng. Lo gak mau?',0,0,0,0,0,0,0,0,0
172,5109,"Kita habis-habisan aja, bang. Usir kafir & cina dari nusantara. merekalah racun akidah, tukang sogok, kristenisasi, pelacur, miras. Kafir anjing!",1,1,0,1,1,1,0,1,0
173,12966,"USER USER USER USER Memang nya Iran tdk berkerja sama dg Negara"" Komunis. *TepokJidat lagi\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82'",0,0,0,0,0,0,0,0,0
174,2979,Proyek smelter Freeport Indonesia ini bukan hal baru karena udah direncanain dari 2015 lalu pas Presiden Direktur Freeport Indonesia masih dijabat Maroef Sjamsuddin.,0,0,0,0,0,0,0,0,0
175,12498,USER Di filipina itu gereja katholik memegang peranan sangat kuat moen dalam kehidupan sehari hari. Mis: pemerintah anjurkan kb...gereja katholik mengharamkan jadinya filipina penduduknya trus tumbuh.',0,0,0,0,0,0,0,0,0
176,1294,Bro USER jgn lupa dijenguk! Gara-gara asma dewi lo menang kan,1,0,1,0,0,0,0,0,1
177,11818,"USER Rezim tongkol, bisa nya cuma nyontek, ga mikir kalau contekan nya jauh dari standar asli.\nNambah jijik aja gw liat kelakuan si kacung cina \n#2019gantikacung\n#2019GantiPresiden \n#2019GantiRezim'",1,1,0,1,0,0,0,0,1
178,2387,"Bantu ekonomi sesama sendiri, fair n square. ð???",0,0,0,0,0,0,0,0,0
179,10604,"USER Wasuuu, cangkem po silit kok angel dicekel ki'",0,1,0,0,0,0,0,0,0
180,8075,Para pencari senyap-MU di keheningan malam yg bisu bersama bisikan desau angin di tengah dengkuran permintaan kelelahan dan juga lolongan ajak-ajak esok pagi kita harus berjuang lagi. #SemangatPuasa',0,0,0,0,0,0,0,0,0
181,4054,USER Sian kalo eek jangan disini dong',0,0,0,0,0,0,0,0,0
182,4312,"Bagai Rumah Bawah Ranah Yang Indah, Seorang Pendiam Dan Culun Walau Dengan Bakar Besar'",0,0,0,0,0,0,0,0,0
183,2484,"USER Insyaallah..jika kita dpt boikot safiey illias,tempiasnye akan kena pada transgender s yg lain...'",0,0,0,0,0,0,0,0,0
184,932,USER 1. Bangsat\n2. Cebong\n3. Kecoak\n4. Bajingan\n5. Taik ayam\n6. Uanjing\n7. Bodat\n8. Cecurut\n9. Borax\n10. Kucirap',0,1,0,0,0,0,0,0,0
185,1633,"USER USER Knp ga aneh ada ustadz belajar dr non-muslim/atheist, belajarnya di Eropa/Amerika/Australia?\n\nEmg ga aneh liat pastor belajar katolik di India dr seorang biksu?'",0,0,0,0,0,0,0,0,0
186,7292,"USER USER USER Makanya paling aman sekolahin Katolik/Kristen. Ga ada ekstrem2an. Agama, kalau memang ingin diajarkan, di rumah saja'",0,0,0,0,0,0,0,0,0
187,4352,"USER USER Bang, ini jaman rezim hutang, ya bangga lah \xf0\x9f\x98\x80'",1,0,0,1,0,0,0,0,1
188,8528,Kita juga harus jujur.. di Era SBY jg sdh banyak perbaikan walaupun dari TNI tapi tdk otoriter,1,0,1,0,0,0,0,0,1
189,8664,"USER tapi gua penasaran sebenernya itu bener ga sih ahahah apa nyari kambing hitam aseng aja.. rusia juga misterius, diem aja ga nanggapin apa2.. ya tp kalo secepetnya bisa bikin hancur mrk gpp asal jangan drag us all juga ahahaha\npemerintah",1,0,0,1,0,1,0,0,0
190,11795,"USER USER USER Haha.., susah bicara sm org bloon. Sudah bloon hatinya penuh dengki lagi \xf0\x9f\x98\x81'",1,1,1,0,0,0,0,0,1
191,9293,USER iya lah bencong idiot spt lo kan emang bloon ....baru pake foto aja udah ngaku2 asli',1,1,1,0,0,0,0,1,0
192,9720,USER Wedus gembel\n\nAku siram air bisa bikin seger kan',0,1,0,0,0,0,0,0,0
193,7715,"tp pihak massa trus memprovokasi sambil berteriak ""ganyang PKI!""",1,0,0,1,0,0,0,0,1
194,1332,"USER Kenapa selalu kata ""Muslim""dibawa-bawa sih..? Memang membuat sesuatu jadi lebih baik, buruk atau istimewa..? Nggak pernah denger ada Penulis Budha, penulis Kristen., penulis komunis. Adanya PENULIS aja.'",0,0,0,0,0,0,0,0,0
195,3908,USER USER Agenda Yahudi. Hati2 semua',0,0,0,0,0,0,0,0,0
196,6086,USER USER USER USER Roslan saari tu yg murtad dn kapir\xf0\x9f\x91\x8dmenyokong ton.mamak melalak dgn ct kasim sbelom pru14 req lesen lgbt\xf0\x9f\x98\x94terang\xc2\xb2 bahalol tu menolak Allah.!',1,1,1,0,1,0,0,0,0
197,3024,Wkwkwjjwjw.. Asu URL,0,1,0,0,0,0,0,0,0
198,12352,Menyamakan Allah SWT yang dungu & biadab dengan Tuhan di balik gerhana adalah PENYESATAN,1,1,0,1,1,0,0,0,0
199,2684,"RT USER: Udah sok tau, trus komentarnya sok pinter pula. Hhmmmm.... Pengen gue gampar bibirnya pake wedges bencong'",0,1,0,0,0,0,0,0,0
200,3284,"USER ht dari perindo udah mmpraktekkannya tuh.. ke msjid2, ke psantren2.; ; huuuft... kabuuurr..; ; #2019GantiPresiden; #2019GantiPresiden",1,0,0,1,0,0,0,0,1
201,9613,"USER Pak USER tak dpt bantah Beriman pd Allah SWT = Beriman pd KEBIADABAN, wajib pelopori Buang Islam",1,1,0,1,1,0,0,0,0
202,5513,USER USER Sayangnya yg lebih baik juga blom ada \nBlom ada yg bisa gantiin pakde jokowi\nOjo tambah edan lho jon RSJ kebak wisan',0,1,0,0,0,0,0,0,0
203,745,USER USER USER trus Islam ga punya kitab suci?; kok logika lu jatuh ke palung jawa gitu modelnya; tau arti kata fiksi menurut kbbi belum?,0,0,0,0,0,0,0,0,0
204,8001,Sayah mah orang bodo soal agama gak kaya kleaan yg pinter2 ..makanya sayah belajar..; Biar gak jadi orang yg merugi,0,0,0,0,0,0,0,0,0
205,11525,"USER Namanya juga standar janda, teriak2 benci kapir aseng tapi oshinya kapir aseng semua \xf0\x9f\x98\x82'",1,1,1,0,1,0,0,0,0
206,10537,"Banyak orang tionghoa pinggiran yg baik2 dan menyebar sama masyarakat kebawah, mereka rata2 bisa bahasa indonesia dengan baik, mereka tdk setuju dg TKA RRC dan juga penamaan jalan RRC. Dalam pernikahan masih memakai adat didaerah (kalau bandung masih pak",0,0,0,0,0,0,0,0,0
207,1188,"USER Jika ada tokoh agama, Lalu berpolitik praktis untuk jabatan2 publik?, Dengan menggunakan identitas keagamaan?. ?. Itu di lingkungan agama Budha, Ibaratkan ada yang mengaku biksu, Tetapi makan daging iya, Minum miras pun iya, Bahkan berkeluarga",1,0,0,1,1,0,0,0,0
208,7497,"RT USER USER USER USER Tul juga noh liat tas istrinya jokowi, kampungan :p",1,1,1,0,0,0,0,0,1
209,8827,Presiden KAMPRET...haha,1,1,1,0,0,0,0,0,1
210,3218,"Produksi Indonesia, ini pak Presiden Joko Widodo! Semua ritel dan mall seharusnya pindah ke plastik kayak gini! ; ; Saya pilih belanja di Super**** karena dia punya aksi2 lingkungan dan 3R. Setiap...",0,0,0,0,0,0,0,0,0
211,13154,"Adik tengok sekeliling. Macam mana adik nak cam agama seseorang dari first impressions je. \nAku cakap, kalau muka cina, budha kalau india hindu. Kalau melayu tu islam.'",0,0,0,0,0,0,0,0,0
212,9596,USER USER Melayu hidang daging lembu pada tetamu Hindu pula? Di mana sensitiviti mereka?',1,0,0,1,1,1,0,0,0
213,4467,Faktanya Cina2 parasit tuh ngotot belain si penista Agama USER USER USER USER USER,1,1,0,1,1,1,0,0,0
214,4286,USER USER USER BODAT KOMUNIS DUNGU sekebon',1,1,1,0,0,1,0,0,0
215,4596,"menarik bahwa setelah kemunculan pengikut Kristus, ""eloah / elah"" berubah menjadi ""alah / allah"" pada liturgis &amp; literatur keagamaan Kristen Syria'",0,0,0,0,0,0,0,0,0
216,604,napadah shopee kampang',1,1,0,1,0,0,0,0,1
217,9045,Edan euy jinyoung nyanyi micnya kebalik KAKAKAKAKKA maafin w ngakak',0,1,0,0,0,0,0,0,0
218,1025,memek minta di sodok',0,1,0,0,0,0,0,0,0
219,3282,USER USER USER USER USER Syp dluu donk ASENG dibelakangnya \xf0\x9f\x98\x81',1,0,0,1,0,0,0,0,1
220,11949,"Prabowo cs teriak2 mnghujat Jokowi antek asing, Jokowi diam tak membalas. Dlm diam Jokowi mmbuktikan sbaliknya, dgn bukti setelah 50 thn Indonesia menguasai 51% saham PT Freeport Indonesia, Prabowo cs dlm diam ternyata menghrpkan dukungan AS dgn janji jk",0,0,0,0,0,0,0,0,0
221,10599,"Kena Sanksi AS, Produksi Alumunium Rusia Terancam Menurun",0,0,0,0,0,0,0,0,0
222,4225,USER USER USER Saya rasa kalo beliau bebas jadi bahan gorengan buat sahabatnya.. taulah kaum cebong kerjaannya gimana?',1,1,0,1,0,0,0,0,1
223,2521,"Emyu mau kedatangan pemain asal Arab. Biar berkah kayaknya. Kan udah lambangnya setan, dukung LGBT lagi. Jadinya harus diseimbangkan.'",0,1,0,0,0,0,0,0,0
224,6747,USER Ini orang mengatasnamakan muslim tp picik nya koq spt Yahudi.',1,1,1,0,1,0,0,0,0
225,3463,USER kalau boleh saya ngomong ingin saya katakan ahmad dhani monyet babi anjing. tapi itu tidak boleh,1,1,1,0,0,0,0,0,1
226,10127,I added a video to a USER playlist,0,0,0,0,0,0,0,0,0
227,12841,#Rupiah Melempem di Awal Dagang Tertekan #Data Ekonomi AS yang Positif,0,0,0,0,0,0,0,0,0
228,9180,RT USER: Kalau cebong pasti memuji prestasi nya Presiden Jokowi. \nKalau kampret pasti nyinyir kalau perlu pakai bumbu fitn\xe2\x80\xa6',1,1,0,1,0,0,0,0,1
229,3117,USER Ngeri bangsaku si PKI biadab itu ingin bangkit ... tolak dan bubarkan !!!,1,1,0,1,0,1,0,0,0
230,12001,Gogobli Beri Kemudahan Toko Obat dan Apotek dapat Pasokan Obat secara Online,0,0,0,0,0,0,0,0,0
231,12948,Bajingan rampok dong.. rakyat sj yg menghakimi URL,0,1,0,0,0,0,0,0,0
232,5278,USER JKT 58 kalian liat wagakbener katanya tidak Aseng asing asongan taekkk',1,1,0,1,0,0,0,0,1
233,2801,USER Nate bocah kontol goblok sontoloyo kepala getel sial asu brengset',1,1,1,0,0,0,0,1,0
234,3991,Hak Asasi Manusia tidak hanya tentang hak sosial politik. tetapi juga hak ekonomi sosial budaya. -Pihri Buhaerah,0,0,0,0,0,0,0,0,0
235,1309,"Masuk : \nTeh daun jati cina \xf0\x9f\x91\x89 10.000 / pack\nHN Ori Double Embos ""HN SUPER"" \xf0\x9f\x91\x89 60.000 paket kecil'",0,0,0,0,0,0,0,0,0
236,2327,"PT20langgarkonstitusi Rezim otoriter ini gk habis-habis tabrak-tubruk UU, kali ini undang-undang Dasar pun mau dijebol..mk waktunya lengserkan jokowi",1,0,1,0,0,0,0,0,1
237,2642,USER Gausah spoiler bangsad',1,1,1,0,0,0,0,0,1
238,680,"USER USER Begitu pula kristen, teman saya banyak yg dari GKJW. Penerapan dalam kehidupannya pun berbeda dengan kristen yg ada di indonesia daerah lain.\nJadi menurut saya, kultur budaya nusantara yg beragam tsb mampu berkolaborasi dgn agama/k",0,0,0,0,0,0,0,0,0
239,6352,USER USER dasar duo homo sarap hadehh pusing pala bebi',1,1,1,0,0,0,0,1,0
240,10931,RT USER: https:// #ngentot 1 ronde setelah subuhan ohhhh crottttt URL,0,1,0,0,0,0,0,0,0
241,11410,USER USER Ada pengaruh komunisme di situ: eks komunis ya komitmen rendah.',0,0,0,0,0,0,0,0,0
242,9319,"Mungkin kamu yg smakin bodoh? Pancasila, UUD'45, TAP MPR no.25 Sudah Final PKI terlarang! kecebong gak usah rayu-rayu Presiden utk buat Perpu",1,1,1,0,0,0,0,0,1
243,293,USER Ih banci selotipan \xf0\x9f\x98\x82',1,1,1,0,0,0,0,1,0
244,5099,"USER USER Si USER emang dungu tak bertepi. Sampah plastik yg dibahas bu USER , eh dia nyamber soal hankam. Bang fahri, after 2019 jd nelayan aja dah, soalnya sudah pasti anda gak bisa maju jd caleg independen.'",1,1,1,0,0,0,0,0,1
245,10885,2018. Jadi terngiang kisah kisah ibu bapak yang dulu tak memiliki gawai gawai mutakhir. surat menjadi saksi bisu rasa rindu mereka. tulisan tangan yang dibalas dalam waktu lama. tidak dibalas langsung ataupun sebentar. setidaknya hati bisa tenang sejenak,0,0,0,0,0,0,0,0,0
246,5963,Lengserkan JoKowi cs GAgal dlm memerintah,1,0,1,0,0,0,0,0,1
247,1487,USER USER Babi la terkejut \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0,1,0,0,0,0,0,0,0
248,8133,"Revolusi Muhammad dalam konstruksi sosiologis Arab Jahiliyah.....mengubah sebuah dogma budaya paganis, dominasi suku yg feodal, masyarakat berkelas, dalam kurun waktu 30 tahun hingga ""jiwa-jiwa yg bersih"" yg mampu memenangkan ""revolusi jiwa"" itu.",0,0,0,0,0,0,0,0,0
249,4955,"banyak memusuhi tanda jiwa yg sakit > Betul Pak Lukman, suku sendiri dimusuhi Muhammad Gila",1,1,0,1,1,0,0,0,0
250,9769,Viralkan,0,0,0,0,0,0,0,0,0
251,4147,Trend kambek ini jangan sampai menjadi budaya disepakbola,0,0,0,0,0,0,0,0,0
252,6048,USER bacot lu min... sinyal busuk kaga bs di pake ape2',1,1,0,1,0,0,0,0,1
253,8042,USER MALEN JEMPOL GWA PEGEL NGE SWITCH ACC KAMPANG ON D YG SATU LAGI AJA NDE',0,1,0,0,0,0,0,0,0
254,5214,3. Penanganan jalan berlubang dengan cepat; ; Penanganan jalan berlubang di Jateng kini memang telah memiliki standar operasional prosedur (SOP) yakni maksimal dua hari ditangani. Ini adalah komitmen Gubernur Ganjar dalam mewujudkan jalan di Jateng bebas l,0,0,0,0,0,0,0,0,0
255,6680,USER USER USER Pks jg antek komunis tuh,1,0,0,1,0,1,0,0,0
256,5650,"USER USER USER USER USER USER USER Wanita tulen pastinya \xf0\x9f\x98\x8d \xf0\x9f\x92\x83\xf0\x9f\x92\x83\nSoalnya ska bka YT, kan pernah trending di YT tuh ttng transgender \xf0\x9f\x99\x8a jdi tau wkw",0,0,0,0,0,0,0,0,0
257,11953,Nalar yang sehat tidak mungkin berfikir â??burukâ?? hingga sejauh itu. Puisi itu ditulis oleh seorang ulama yang mencintai Islam. Seorang ulama yang merindukan Islam tumbuh sebagai ajaran kasih sayang dan rahmat bagi seluruh masyarakat di negeri ini. #PercayaG,0,0,0,0,0,0,0,0,0
258,3321,Walaupun matanya buta untuk melihat alam maya tapi hatinya tidak buta untuk menerima cahaya kebenaran alam .',0,0,0,0,0,0,0,0,0
259,1789,Benowo serta Budaya Papua; ; Filosofi dari konsep ini adalah Bendera Merah Putih sebagai bendera Indonesia yang dapat menyatukan belasan ribu pulau dan keberagaman budaya yang ada di Indonesia.; ; #MencintaiKaryaAnakBangsa,0,0,0,0,0,0,0,0,0
260,9806,Selamat berbuka puasa buat jalani\nHongkong jumat harus dapat THR\nAi 2d top: 80319\nCb sekuatnyaa: 88833999\nMacau: 93 / 83 / 98\nSelamat meracik sesuai ai mu dan jp.\nMinat bom 2d 3d 6line tidakbb inbox saya bosku.buat yg percaya saya dan bisa dpercaya,0,0,0,0,0,0,0,0,0
261,6143,Saya suka video USER URL A Way Out - Kolaborasi 2 Idiot Kabur Dari Penjara',0,0,0,0,0,0,0,0,0
262,2435,Bajingan lu silvy #DebatFinalPilkadaJKT,1,1,1,0,0,0,0,0,1
263,2048,"Haiii gaess ð???; ; Mari kita mengulas,; Hari ini kunjungan Presiden Jokowi siang ini (17/April/2018) ; ke Bandara Kertajati Majalengka.; ; #haturnuhunjokowi #2019TetapJokowi",0,0,0,0,0,0,0,0,0
264,11445,"Pemerintah Israel adalah golongan Yahudi radikal, berbeda dengan rakyatnya sebagian menginginkan perdamaian.'",0,0,0,0,0,0,0,0,0
265,12276,"hati-hati penjajh cina pakai cara belanda adu domba pribumi, sebelum terlambat usir para china bangsat dari NKRI",1,1,0,1,0,1,0,0,0
266,7503,Nahdliyin Bersatu Minta Penghinaan ke Ma'ruf Amin Dihentikan,0,0,0,0,0,0,0,0,0
267,9838,RT USER Dan Jokowi bukan Mega. Begini kalo mau nyapres sebaiknya mundur sekarang dan bikin partai.,1,0,1,0,0,0,0,0,1
268,7068,"USER Gua jadi takut teh temenan sama lu, maennya ama setan wqwq'",0,1,0,0,0,0,0,0,0
269,11673,USER Gembel amat di indomaret. Lagian gue gamau belanja. Cuma mau ke atm mas.',0,1,0,0,0,0,0,0,0
270,4893,"Semua Sabar Dan Tenang'....; Kita Tunggu Komando' Habibana Habib Rizieq...; Kita Umat Islam Solid Dan Bersatu, Jangan Terkecoh' Diadu Domba Cebong'2...; Kita Akan Memenangkan Keadilan Dan Kemakmuran Pada #2019PresidenBaru Mendatang, Seperti Pilkada Jakarta",1,1,0,1,0,0,0,0,1
271,5890,partai sinting indonesia URL,1,1,0,1,0,0,0,0,1
272,3782,RT USER: Yeyy hari ini dpat cogan d azar \xf0\x9f\x98\x98\xf0\x9f\x98\x98 #brondonglokal #kontollokal #kontol #kontolbrondong #prank URL,0,1,0,0,0,0,0,0,0
273,6147,RT USER Pantasan di pecat dr menteri...data2 aj ngawur dan memkasakan betul..hahaha AhokPastiTumbang paslon3 pilgubdki,1,0,1,0,0,0,0,0,1
274,5143,"USER USER USER USER USER Sensi amat jd manusia.. Menyatukan semua elemen lintas agama? Gak salah tu.. Bukannya yg kmaren yg demo tandingan 212 berasal dr semua lintas agama, budaya dan adat.. Berarti masih kecil dong ka",1,0,1,0,0,0,0,0,1
275,4298,USER bodo anjir ngapa uangnya kek gitu si wkwkw',0,1,0,0,0,0,0,0,0
276,10353,"USER Di bagian barat, byk pemimpin keceh nan mempesona. ; ; Tp br kali ini cinta setengah hidup dgn Presiden krn hatinya, kinerjanya &amp; ketulusannya sepaket gak pk diskon #jokowi2periode â??ð??¼",0,0,0,0,0,0,0,0,0
277,157,RT USER USER Jangan kayak BANCI KALENG kamu GATOT sering buat Gaduh gentleman lah MUNDUR siap bersaing di pemilihan presidens 2019 melawan Jokowi,1,1,1,0,0,0,0,1,0
278,5718,Rezim tukang klaim..disebarkan media Dan buzzer seolah olah kerja JKW.pd hal cuma tanda tangan. URL,1,0,1,0,0,0,0,0,1
279,5173,"USER USER USER lah, saya ateis, ga ada kitabnya :p\n\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0
280,7042,\xe2\x80\x98Maju lu sini anjing\xe2\x80\x99 ni stail ah lepastu orang tu reply gung gung gung gunggg',1,1,1,0,0,0,0,0,1
281,12260,"Sinting ini sanca records. Setelah kemarin sukses cover soundtrack wiro sableng, sekarang sukses juga cover soundtrack mighty morphin power rangers.\n\nJuara\nURL",0,1,0,0,0,0,0,0,0
282,5980,Coba dicek struktur tim kampanyenya anies sandi yg jelas Asma Dewi ini wakil bendahara aksi 212,1,0,1,0,0,0,0,0,1
283,1615,USER tiati mencret \xf0\x9f\x98\x91\xf0\x9f\x98\x92',0,0,0,0,0,0,0,0,0
284,143,Video ttg TKA dibuat oleh Malaysia tapi mengutip pernyataan saya di USER,0,0,0,0,0,0,0,0,0
285,7111,USER USER Kenapa loo... Cebong ya??',1,1,1,0,0,0,0,0,1
286,4719,"Kami lebih resah anda jd presiden!!!! hidup anda penuh drama dan pencitraan, main FTV aja joko judulnya URL",1,0,1,0,0,0,0,0,1
287,3425,Anda mengajarkan ngaji ayat cocok2 penis dan penggal kafir dapat pahala? Anda membiadabkan,1,1,0,1,1,0,0,1,0
288,2606,USER USER ya emang NU musuh yg ditakuti PKI \ncoba lu baca buku\xc2\xb2 sejarah banyak dijual\n\nBK membuat nasakom itu Krn kemauan BK untuk mengakomodir 3 partai besar pada masa itu \n\nNU 'ikut' agar pemerintah tdk 100% dikuasai PKI \n\nbl,0,0,0,0,0,0,0,0,0
289,13016,"Video lengkap Bung USER menjelaskan pengertian Fiksi ; perlu di tonton utuh untuk menambah wawasan; Agar tidak termakan Spin yg dilakukan segelintir Netizen melalui potongan video yang menyesatkan, dg maksud membenturkan Rocky Gerung dg kaum agama.",0,0,0,0,0,0,0,0,0
290,4407,Peling ga suka sma org mynafik.... blng sma aa mw berhnti di dunia halu.. tp nyatanya di blued live coli... dihh anjinxx bgts ya maho kek gth..klo ga mau aa kenal gpp ko.. ga rugi aa mah.ngpn knal sma org munafik kek lu..',1,1,1,0,0,0,0,1,0
291,10018,RT USER: mesum ketahuan warga suruh lanjutin.. hahahaha \xf0\x9f\x98\x82\xf0\x9f\x98\x85 walaupun di kocok dan di emut tapi kontol nya puret gak bisa tegang..\xe2\x80\xa6',0,1,0,0,0,0,0,0,0
292,400,Perjaka kq di jual... \nSok sok an mau booking.. Tante idiot njir..',1,1,1,0,0,0,1,1,0
293,5008,Bahkan fisikku berada dalam kata sempurna namun sesungguhnya jiwaku cacat semenjak ayah tiada.',0,0,0,0,0,0,0,0,0
294,12769,"USER Sejak periode kedua SBY udh jalan 2 tahun dong? Hmm... \nMasa2 itu gencar sekali ledakan bom dimana2, yg menewaskan orang2 yg tak tau apa2.'",0,0,0,0,0,0,0,0,0
295,10806,"Rizal Ramli: Pasca Gubernur Baru, DKI Jakarta Lebih Sejuk dan Tenang",0,0,0,0,0,0,0,0,0
296,4349,Masih lagi termenung apabila teringat ending movie sicario smlm. Yahudi punya ending',0,0,0,0,0,0,0,0,0
297,1065,USER Berharap sama rezim ini ane rasa mustahil. Namun pesan ane buat USER ada nih bahan bwt pencitraan untuk Pilpres 2019 gantipresiden\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa',0,0,0,0,0,0,0,0,0
298,900,sinden banci kocak princes aprilia &amp; mimin onggo inggi: URL melalui USER',0,1,0,0,0,0,0,0,0
299,7991,"USER USER USER Bolot alias daki' \xf0\x9f\x99\x83""",1,1,1,0,0,0,1,0,0
300,11095,"USER Ya Allah bener bgt, dunia SSK kejam gaes. Member ngga punya fanbase kuat atau sultan ya sudah hanya berharap pada push manajemen yg pasti pilih2 :('",0,0,0,0,0,0,0,0,0
301,12055,"Pelajar yang tidak melakukan hal demikian bukan berarti culun , justru ia pelajar yang dewasa dalam berpikirnya. Karena paham apa makna pendidikan baginya.'",0,0,0,0,0,0,0,0,0
302,12578,USER USER USER USER USER USER USER USER USER USER USER USER USER kepala apaan anjir',0,1,0,0,0,0,0,0,0
